id;text;category;start_position_1;start_position_2;start_position_3;stop_position_1;stop_position_2;stop_position_3
2304653;RT @PublicSexCrimes: @tagesschau Der Artikel klammert die Frage, wer f?r die sexuellen ?bergriffe im ?ffentlichen Raum durch Unbekannte ver?;SEXUAL_LIFE;77;;;80;;
2304619;@ananavarro He?s counting all the pussys he grabbed by 10x and the 20+ women he sexually assaulted by 100x? https://t.co/6EVY6eU6WL;SEXUAL_LIFE;80;;;83;;
2304575;"No comments: There were two more complaints about animal cruelty and sexism"" https://t.co/T8nNZ6f2fm""";SEXUAL_LIFE;69;;;72;;
2304566;RT @peoplestyle: Kate Upton accuses Guess co-founder Paul Marciano of sexually, emotionally harassing women https://t.co/xO6AqdtYw7 https?;SEXUAL_LIFE;70;;;73;;
2304553;RT @DPisartchik: @seventeen I wonder if trivializing female sexuality has anything at all to do with the wave of sexual abuse being so glee?;SEXUAL_LIFE;60;;;63;;
2304552;"RT @rtraister: This by @megangarber is so good on Nikki Haley &amp; under-examined angle of metoo: sexualization of women in workplaces (&amp; ease?";SEXUAL_LIFE;99;;;102;;
2304381;RT @TheEconomist: China?s movement against sexual harassment is very different from those in the West https://t.co/QwUWfWUk6U;SEXUAL_LIFE;43;;;46;;
2304379;"RT @FamaEND: La modelo Kate Upton acusa al cofundador de Guess de acoso sexual #MeToo
https://t.co/ltk9SrULs5 https://t.co/xLOgMecGbp";SEXUAL_LIFE;72;;;75;;
2304335;RT @jaketapper: Wherein Clinton tries to explain her decision on not firing sexual harasser Burns Strider while simultaneously criticizing?;SEXUAL_LIFE;76;;;79;;
2304329;"La modelo Kate Upton acusa al cofundador de Guess de acoso sexual #MeToo
https://t.co/ltk9SrULs5 https://t.co/xLOgMecGbp";SEXUAL_LIFE;59;;;62;;
2304319;"RT @Mazsays: Employee sexually propositioned by her boss in text messages &amp; phone calls was discriminated against on grounds of her sex, em?";SEXUAL_LIFE;22;;;25;;
2304203;RT @news4anthros: Call for Proposals: AN invites anthropologists to reflect on the #MeToo movement and this particular moment in sexual pol?;SEXUAL_LIFE;129;;;132;;
2304160;RT @WereCommitted: Please join us on February 21 for LSUs #MeToo panel. We will be discussing the climate around sexual assault and harass?;SEXUAL_LIFE;113;;;116;;
2304117;RT @_MarkSutcliffe: Top #cdnpoli stories on @CPAC_TV Today in Politics podcast: Conservatives launch an investigation into sexual assault a?;SEXUAL_LIFE;123;;;126;;
2304101;RT @LilaGraceRose: Step one to ending sexual assault: Stop Planned Parenthood. The abortion giant is one of Americas biggest accomplices t?;SEXUAL_LIFE;38;;;41;;
2303336;RT @charlesadler: #MeToo High profile national politician, very likely a Liberal, is about to be outed as a #sexualharrasser. As my bud Bon?;SEXUAL_LIFE;109;;;112;;
2303255;Demandan al actor #AlejandroTomassi por acosar sexualmente a 4 jovencitos, el mes pasado fue diagnosticado con #VIH? https://t.co/YX1rQZAz3S;SEXUAL_LIFE;47;;;50;;
2303217;RT @tariqnasheed: White male maintenance workers in Baltimore are forcing low income Black women to perform sex acts in exchange for repair?;SEXUAL_LIFE;108;;;111;;
2303184;RT @JulieDuque1: Columnista @sevillanojarami rompe su silencio y denuncia violaci?n sexual cuando ten?a 11 a?os. Un abrazo solidario para ??;SEXUAL_LIFE;84;;;87;;
2303054;RT @YourAnonRevolt: Two of every five undergraduate women at Tulane say they experienced sexual assault https://t.co/lQEdt96FS6 #MeToo;SEXUAL_LIFE;89;;;92;;
2303035;? Sexual Harassment in China: What Employers Need to Know: The #MeToo movement has exposed sexual harassment and in? https://t.co/X8kLbeI86J;SEXUAL_LIFE;91;;;94;;
2303015;Recall that Hillary was one of the poster girls of the #MeToo Grammys AFTER it emerged she had protected a sexual h? https://t.co/Lsft2kWHhp;SEXUAL_LIFE;107;;;110;;
2302934;#News Release: Abuse counsellors speak out on sexual abuse as they believe the #MeToo campaign has gone too fa... https://t.co/5CqB0Xle62;SEXUAL_LIFE;46;;;49;;
2302700;Beukman: with regards to #MeToo movement. We received info of a women who was sexually harassed in 2017 but a SAPS? https://t.co/okWdpUJoIQ;SEXUAL_LIFE;78;;;81;;
2302500;"Fler #n?dv?rn #metoo och h?ng ut dem fega sexualf?rbrytarna vid Polismyndigheten med namn &amp; bild.

#GelaForsell?man? https://t.co/ZuJtsd92id";SEXUAL_LIFE;42;;;45;;
2302459;"Fantastic article knitting #sexworker activism with the #metoo movement.
https://t.co/I4GuLfLyb3";SEXUAL_LIFE;28;;;31;;
2302419;"RT @vgiel_v: John Leigh, CEO of #AnimeMatsuri, has been outed by many on social media as a sexual predator.

In todays world of #TimesUp a?";SEXUAL_LIFE;91;;;94;;
2302415;And a #sexual #predator #metoo #balancetonporc Italian election: the resurrection of ?Saint? Silvio Berlusconi via? https://t.co/9muqEKR7u8;SEXUAL_LIFE;7;;;10;;
2302412;RT @ArevaMartin: Wow! Kate Upton says Guess co-founder Paul Marciano sexually and emotionally harassed women. So amazing that women conti?;SEXUAL_LIFE;69;;;72;;
2302392;RT @AliceYarr: I think what scares and angers me more isnt even the outwardly sexist people who decry the #MeToo movement and all the abus?;SEXUAL_LIFE;78;;;81;;
2302357;Laurie Pennys essay on how the #metoo movement has become a feminist sexist revolution - a great starter read for? https://t.co/iE1genZsnF;SEXUAL_LIFE;69;;;72;;
2302354;RT @TheBlastNews: .@KateUpton accuses @GUESS founder and creative director Paul Marciano of sexual and emotional harassment. #MeToo https:/?;SEXUAL_LIFE;92;;;95;;
2302349;Woody Allen de nouveau accus? dabus sexuels par sa fille adoptive Dylan Farrow https://t.co/KvwWhUmdnP;SEXUAL_LIFE;36;;;39;;
2302326;RT @LilaGraceRose: Planned Parenthood is the nations biggest accomplice to sexual abuse. The abortion giant holds a dont ask;SEXUAL_LIFE;75;;;78;;
2302205;RT @JedediahBila: Hillary Clinton didn?t fire a sexual harasser, despite warning, and instead moved the victim to another job. If you?re in?;SEXUAL_LIFE;48;;;51;;
2301389;RT @PaigeDavies_45: #BellLetsTalk about the victims of sexual assault. Who get judged every single day. What were you wearing? Did you figh?;SEXUAL_LIFE;55;;;58;;
2301359;"RT @sassysassyred: 9 in 10 women in Brussels experience sexual harassment

https://t.co/9WxtzTNhM1

One in three women surveyed reported to?";SEXUAL_LIFE;56;;;59;;
2301289;RT @TBTimes_Sports: Brianna Holzerland says she knew there would be criticism when she accused former #Rays doctor Michael Reilly of sexual?;SEXUAL_LIFE;133;;;136;;
2301283;RT @WSJ: Books exploring female empowerment and sexual harassment are on the rise, but some publishers worry the feminist message is gettin?;SEXUAL_LIFE;48;;;51;;
2301258;@AGJoshHawley I wrote my thesis on sex trafficking. I dont even know where to start. Your momma should be ashamed? https://t.co/ErP2MEYMhh;SEXUAL_LIFE;35;;;38;;
2301217;RT @eventznu: Another #MeToo. International fashion brand #Guess is under fire as super-model #KateUpton accuses #PaulMarciano for sexual h?;SEXUAL_LIFE;131;;;134;;
2301187;@chelseahandler @IronStache @SpeakerRyan Looks like sexual harrasment to me. Imagine if he was hanging on her, like? https://t.co/Z47ug5TuJx;SEXUAL_LIFE;52;;;55;;
2301177;@CassandraRules I have no doubt in a couple of years the producers of SVU will be outed for some sexual assault the? https://t.co/dR2IikLZij;SEXUAL_LIFE;97;;;100;;
2301157;Tonight I made a tumblr post. This post talks about my sexual assault that occurred last year. I want to share it h? https://t.co/JoHaisGtkP;SEXUAL_LIFE;55;;;58;;
2301145;@NancyPelosi Ask @BernieSanders .  I double dog dare you. Hired any more sexual harassers lately? (#MeToo );SEXUAL_LIFE;73;;;76;;
2301107;RT @DaShanneStokes: Its a sad time in America that so many people think bigotry, fraud, sexism, and enabling an act of war against America?;SEXUAL_LIFE;88;;;91;;
2300366;RT @breaStorm: #BellLetsTalk about how sexual assault/rape DOES happen in Cape Breton and how everybody?s first instinct is to question the?;SEXUAL_LIFE;39;;;42;;
2300365;"RT @indyhawkins: @MegynTODAY @megynkelly #NicoleEggert 
So, a 17 year old consents to sexual relations.  Now 30 years later she can claim i?";SEXUAL_LIFE;86;;;89;;
2300346;@KimKardashian Women are experiencing sexual harassment daily trying to cover their bodies and you post this.. wow? https://t.co/J02W1T28nk;SEXUAL_LIFE;38;;;41;;
2300315;RT @PhillyTrib: #MuteRKelly calls for silencing R. Kelly music amid sex abuse allegations. @PhillyTribs @NickiMayoNews talks w/ co-founder?;SEXUAL_LIFE;68;;;71;;
2300314;"RT @JaneTribune: Me, on the women well never hear from in #MeToo 

Thats not sexual harassment, is it? https://t.co/mFdnYM1bMz via @Dai?";SEXUAL_LIFE;77;;;80;;
2300175;RT @nondocmedia: ICYMI ? Educating on consent, sexual assault falls on all of us https://t.co/Vflt1lIhNM #MeToo #YesAllWomen;SEXUAL_LIFE;47;;;50;;
2300064;RT @nwlc: Were not surprised that #MeToo and our culture of sexual harassment didnt make it into Trumps #SOTU, but were going to do eve?;SEXUAL_LIFE;60;;;63;;
2300036;RT @misspenart: Heres an up to date article explaining the shady history of Anime Matsuri and their sexual harasser owner John Leigh, who?;SEXUAL_LIFE;100;;;103;;
2300001;Speak up if you can-- It could stop the cycle of sexual abuse, and it just might be the difference in a childs lif? https://t.co/ZXxywNVb16;SEXUAL_LIFE;49;;;52;;
2299921;Kate Upton accuses Guess co-founder Paul Marciano of sexually, emotionally harassing women https://t.co/TCNxTPHHv7 https://t.co/4JYjUcL5cS;SEXUAL_LIFE;53;;;56;;
2299874;"RT @AppSame: Reading @HillaryClinton #Metoo post on @facebook 
On why she did not fire he sexual preditor aide 
Tells you all you need to k?";SEXUAL_LIFE;90;;;93;;
2298708;I?d like to ask all my followers to follow @LarjCoke. He is hard. #pornhub#sexysecretary#metoo#blacklivesmatter#pompeiineverforget#butts;SEXUAL_LIFE;75;;;78;;
2298697;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/HiyGEEo06A https://t.co/jmliUA2y2C;SEXUAL_LIFE;54;;;57;;
2298622;Lama @MingyurRinpoche speaking about #dharma (and @SogyalRinpoche): Physical, sexual, and psychological #abuse are? https://t.co/04fg6vPl3p;SEXUAL_LIFE;78;;;81;;
2298584;@DomeBeers @EdLatimore @CamFAwesome ?Maybe if you were sexier you would get to have an aggressive gay to grab your? https://t.co/fJQJTFok0S;SEXUAL_LIFE;55;;;58;;
2298498;@MayorMeganBarry #MeToo   Please keep our fair city from having to pay to settle your sexual harassment lawsuit.;SEXUAL_LIFE;86;;;89;;
2298495;@NC5_ChrisConte @NC5 @NC5PhilWilliams Does he need to join the #MeToo movement since his boss used him for sex?;SEXUAL_LIFE;107;;;110;;
2298454;@Alyssa_Milano @VoteChoice When is @Alyssa_Milano going to address the allegations that she sexually assaulted men? https://t.co/3eMKlmS4Iq;SEXUAL_LIFE;92;;;95;;
2298405;@FoxNews @NancyPelosi @POTUS Metoo  blm   dreamers   transsexuals  gays   white privilege  does anyone see middle class jobs;SEXUAL_LIFE;58;;;61;;
2298398;#BellLetsTalk about sexual harrassment and sexulazation of women in the workforce and then wrongfully terminated th? https://t.co/0ConUP19vu;SEXUAL_LIFE;20;;;23;;
2298387;@7uzidoesit whats trudeau saying?  being careful is not enough?  all i remember from sex ed was to use a condom.  t? https://t.co/i2G6gYUyxD;SEXUAL_LIFE;85;;;88;;
2298339;"RT @Bill_Henwood: When you use pizza and sex"" as motivational factors to get people involved in campaigns";SEXUAL_LIFE;41;;;44;;
2297870;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/mKYvOF2L0X https://t.co/ZlRwucHSm7;SEXUAL_LIFE;54;;;57;;
2297859;RT @jilllbarlow: #BellLetsTalk about the trauma survivors of sexual assault feel seeing #metoo and rape triggers online every single day;SEXUAL_LIFE;61;;;64;;
2297856;RT @_ElleJohnson: Do I get hit on when I go to bars? Occasionally. ? Do I view that as sexual harassment? No. Im delighted the #metoo move?;SEXUAL_LIFE;87;;;90;;
2297839;RT @CBCPolitics: Trudeau says hes been very careful to avoid allegations of sexual misconduct https://t.co/q7FoAhZ176 #hw #cdnpoli https?;SEXUAL_LIFE;76;;;79;;
2297828;Independent Sen. Marilou McPhedran says she wants to create a safe space for anyone who experienced sexual miscondu? https://t.co/SKWGddzPZd;SEXUAL_LIFE;100;;;103;;
2297823;RT @InParadoxState: So @netflix who just a few months ago fired Kevin Spacey for sexual misconduct, acquired #JeepersCreepers3 for February?;SEXUAL_LIFE;81;;;84;;
2297771;RT @WSJ: From ?Brave? to ?Ask Me About My Uterus,? books about feminism, female empowerment and sexual harassment are on the rise #MeToo ht?;SEXUAL_LIFE;96;;;99;;
2297767;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment #tech https://t.co/fb9nPsl9Zj;SEXUAL_LIFE;54;;;57;;
2297742;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/XQSLS5pZjE https://t.co/xHDu6o9PPL;SEXUAL_LIFE;54;;;57;;
2297733;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/AlYg8mPX1a https://t.co/XprPgaAgXv;SEXUAL_LIFE;54;;;57;;
2297731;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/MKB7UsFKyW;SEXUAL_LIFE;54;;;57;;
2297704;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment @verge https://t.co/ByAMCc2KY1;SEXUAL_LIFE;54;;;57;;
2297697;ICYMI: In light of her recent decision to speak out about the sexual abuse inflicted by Larry Nassar, U.S. #Olympic? https://t.co/z3nQADbIMU;SEXUAL_LIFE;62;;;65;;
2297676;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment: Welcome to? https://t.co/U61XyF6v8z;SEXUAL_LIFE;54;;;57;;
2297675;"RT @realFoxFire: Hollywood: We stand in solidarity with those who have been sexually assualted and abused. Men are pigs!

Also Hollywood: W?";SEXUAL_LIFE;76;;;79;;
2297637;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/TvlyapR9Hw ??? https://t.co/6uSNhrU5NP;SEXUAL_LIFE;54;;;57;;
2297633;RT @GET4208: Mrs. #MeToo says she #wouldnt have changed her decision in firing her personal guru. Again, she clearly supports sexual devia?;SEXUAL_LIFE;126;;;129;;
2297631;RT @VictoriaDawn95: #MeToo was so important to bring awareness to the magnitude of sexual assault. Now let?s use #BellLetsTaIk to support t?;SEXUAL_LIFE;83;;;86;;
2297623;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/CGyq9UjGsl;SEXUAL_LIFE;54;;;57;;
2297611;watching the #METOO videos of peoples stories of sexual assault on you tube, boils my blood;SEXUAL_LIFE;49;;;52;;
2297594;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/6WSbOomkr2 https://t.co/EviG3HRLDI;SEXUAL_LIFE;54;;;57;;
2297559;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/W6Ni3UkxnF;SEXUAL_LIFE;54;;;57;;
2297540;Larry Fuss is a piece of trash for trying to capitalize on the #MeToo movement by hiring Taylor Swift?s sexual assa? https://t.co/bWPtiCZI2I;SEXUAL_LIFE;104;;;107;;
2297538;RT @verge: The #Sundance debut Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/tTteVrE0r9 https:?;SEXUAL_LIFE;85;;;88;;
2297536;#BellLetsTalk about the trauma survivors of sexual assault feel seeing #metoo and rape triggers online every single day;SEXUAL_LIFE;44;;;47;;
2297530;"Shame on the police. Naming and shaming victims is uncool.
#sexualharrassment #police#MeToo #PoliceBrutality
Girl a? https://t.co/j9P8MYokfd";SEXUAL_LIFE;60;;;63;;
2297522;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment - https://t.co/DfKUo0GVR9 via? https://t.co/3HVQGDFWEq;SEXUAL_LIFE;54;;;57;;
2297518;The #Sundance debut Half the Picture proves that #MeToo alone won?t solve sexism in entertainment? https://t.co/TBIeveOqgR;SEXUAL_LIFE;74;;;77;;
2297506;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/RKkuwr029f;SEXUAL_LIFE;54;;;57;;
2297501;"i will be lighting up the night on the millenium bridge on monday. will you?
#metoo #itisnotok #sexualassaultawareness";SEXUAL_LIFE;96;;;99;;
2297497;@TomthunkitsMind #GOP #Democrats #Metoo   Remember last year Betsy claimed the defendants in sex assaults on colleg? https://t.co/zUwr32CqOH;SEXUAL_LIFE;93;;;96;;
2297495;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/D6J2HzEOqp https://t.co/HKTYcsAwnP;SEXUAL_LIFE;54;;;57;;
2297484;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/KfVoTAd5qM;SEXUAL_LIFE;54;;;57;;
2297446;"@BET Wait, so you all support #timesup &amp; #metoo &amp; accuse our current administration of sexism yet y?all support a w? https://t.co/2Bn7TWHyqP";SEXUAL_LIFE;95;;;98;;
2297436;"Me, on the women well never hear from in #MeToo 

Thats not sexual harassment, is it? https://t.co/mFdnYM1bMz via @DailyLifeAU";SEXUAL_LIFE;60;;;63;;
2297427;Half the Picture proves that #MeToo alone won?t solve sexism in entertainment https://t.co/EDrYFSnE8h https://t.co/I8myeqQxh8;SEXUAL_LIFE;54;;;57;;
2297426;Half the Picture proves that MeToo alone won?t solve sexism in entertainment https://t.co/Xxc9dIknD6 https://t.co/20pPEIuJQ7;SEXUAL_LIFE;53;;;56;;
2297419;RT @WeAreUofT895: This week we cover the #Unifor/#CLC/#UniteHere conflict with a discussion of #sexualassault and #racism that pushed membe?;SEXUAL_LIFE;96;;;99;;
2297411;RT @soonergrunt: Remember, people, @NicoleEggert has been saying for YEARS that @ScottBaio sexually molested and abused her, LONG before #m?;SEXUAL_LIFE;91;;;94;;
2297185;"RT @RepGregoryMeeks: My Democratic colleagues and I agree that The #TimesUP for sexual harassment &amp; gender inequality!

We?re wearing black?";SEXUAL_LIFE;80;;;83;;
2297150;RT @ThatsMrNeil: Not only did Andrew Scheers @CPC_HQ allow Rick Dykstra to run federally after allegations of sexual assault in 2015, the?;SEXUAL_LIFE;110;;;113;;
2297125;"RT @ostrachan: Your annual reminder that our sexualized culture simultaneously promotes:

50 Shades of Grey

and

MeToo.

According to said?";SEXUAL_LIFE;45;;;48;;
2297124;Daytime talk. The only place where a bunch of women can discuss woman sexual harassment/assault in one segment, and? https://t.co/CGUik581NY;SEXUAL_LIFE;70;;;73;;
2297089;Ongewenst (pest)gedrag en (sexuele) intimidatie op de werkvloer moet in de praktijk bestreden worden volgens de wet? https://t.co/x5czcfYBf1;SEXUAL_LIFE;27;;;30;;
2297067;Students talking about sexual abuse, harassment, and assault deserve to be believed. #MeTooK12  #MeToo https://t.co/FEP6sSP7Av;SEXUAL_LIFE;23;;;26;;
2296230;@Marce_mayyi talk about the sexual abused #metoo @teacherjanine https://t.co/OHjEgD74NC;SEXUAL_LIFE;28;;;31;;
2296220;RT @EncompassMvmt: Encompass statement on sexual harassment and gender equity in light of #metoo and the internal conversation in our move?;SEXUAL_LIFE;42;;;45;;
2296219;Proud of the state legislators wearing black today to stand against sexual harassment.  The #metoo movement stands strong;SEXUAL_LIFE;68;;;71;;
2296195;Im Agree that part of the sexual abuses, is that from a young age girls are thaught to stay quiet and be nice and? https://t.co/ATUlVuaVbJ;SEXUAL_LIFE;26;;;29;;
2296193;RT @NARAL: ??? We stand in solidarity with the Democratic women wearing black to #SOTU and all sexual assault and harassment survivors with?;SEXUAL_LIFE;95;;;98;;
2296176;RT @ByRosenberg: In the Washington statehouse, sexual misconduct allegations are reviewed by partisan staffers, and sanctions against lawma?;SEXUAL_LIFE;47;;;50;;
2296139;"RT @Spacekatgal: Thank you, @Official_GDC for rescinding this award for this self-admitted sexual harasser. 

It?s the wrong time to honor?";SEXUAL_LIFE;91;;;94;;
2296115;#BellLetsTalk #IBelieveYou #MeToo  I was sexually assaulted 3, almost 4, years ago by a man who was close to me. He? https://t.co/PQulpxa3EU;SEXUAL_LIFE;41;;;44;;
2296093;Rape Culture exhibit at FGCU: Just in time for #MeToo, zines and art books respond to sexual assault? https://t.co/DlNRbC015N;SEXUAL_LIFE;86;;;89;;
2296054;RT @Rewire_News: Dignity or gas money? Choosing between reporting an employer for sexual harassment or keeping a much-needed job  https://t?;SEXUAL_LIFE;82;;;85;;
2296039;"@mombot What a bunch of scumbags. its funny how they turned the #MeToo movement from outing sexual harassers to Listen and Believe"".""";SEXUAL_LIFE;92;;;95;;
2296030;"#MeToo every Human can be affected by a sexual agression"" @teacherjanine @Carolin02693366""";SEXUAL_LIFE;40;;;43;;
2296024;Why am I not a supporter of the #metoo and #timesup movements even though Im a survivor of sexual abuse and assaul? https://t.co/X13XuVvWp6;SEXUAL_LIFE;91;;;94;;
2296023;RT @BeeGoldsmith: Worth a read - U.N. agencies vow to ramp up fight against sexual harassment #MeToo #TimesUp @UN https://t.co/efX8vYHzlH;SEXUAL_LIFE;76;;;79;;
2295790;RT @Karenamoores: Today #metoo and #BellLetsTalk collide: survivors of sexual violence often need trauma care and long-term support. Immedi?;SEXUAL_LIFE;71;;;74;;
2295770;"RT @eriqgardner: These sex assault lawsuits in the wake of #metoo are beginning to get provocative.
Paul Haggis: https://t.co/s8GlqoDMdy
WM?";SEXUAL_LIFE;23;;;26;;
2295768;No one who RTed ?HRC kept a sexual predator on staff so much for #MeToo!!!! articles will read this, but everyone s? https://t.co/H282upqjb8;SEXUAL_LIFE;28;;;31;;
2295761;RT @JessicaValenti: I wrote about #MeToo, sexual norms, and refusing to accept the bare minimum https://t.co/YjPnSXJUTQ;SEXUAL_LIFE;42;;;45;;
2295736;RT @RaquelEvita: .@TariqRamadan in custody, to be questioned by authorities about sexual assault allegations #metoo https://t.co/Xc3l3A27Yl;SEXUAL_LIFE;82;;;85;;
2295657;RT @alicerklein: 140,000 female renters have been asked for sexual favours by their landlords over the past year - @shelters research in T?;SEXUAL_LIFE;60;;;63;;
2295649;I am among the 80% of the members of the #Disability community that are sexually assaulted at some point in their lives. #MeToo;SEXUAL_LIFE;72;;;75;;
2295636;RT @andrea__dickson: #BellLetsTalk about the survivors of sexual abuse, and those who could not be here today. Not all stories will be shar?;SEXUAL_LIFE;58;;;61;;
2295633;RT @DawnHFoster: Most men I know in academia, politics and media whove sexually harassed me and other women have sensibly kept quiet about?;SEXUAL_LIFE;71;;;74;;
2295610;"RT @Banks_Todd: Why is Sophie Trudeau MIA?

What has @JustinTrudeau been up to? Why has Trudeau suddenly reversed policy on sex offenders a?";SEXUAL_LIFE;124;;;127;;
2295581;"RT @Too_Much_Online: Las Vegas gaming mogul Steve Wynn?s sexual misconduct reminds casino worker of every time a VIP guest?s behavior was?""";SEXUAL_LIFE;57;;;60;;
2295573;RT @zeitonline: Gibt es einen Jungsclub? Werden ehrgeizige Frauen absch?tzig bewertet? #sexismus #b?ro https://t.co/FGDJ4XF78N;SEXUAL_LIFE;88;;;91;;
2295442;"RT @Kristle__Lowell: #MeToo
In 2013 I was sexually assaulted 3 times under the guise of medical exams. 

In 2014 I took steps towards endin?";SEXUAL_LIFE;42;;;45;;
2295427;"RT @davidgsmithphd: We must call out sexist behaviors of other men because it?s wrong &amp; because it undermines women?s confidence &amp; effecti?""";SEXUAL_LIFE;37;;;40;;
2295405;@RepJoeKennedy I remember when graddaddy Ted left that woman to die so no one would find out they were having sex.  #metoo #sotu;SEXUAL_LIFE;110;;;113;;
2295386;RT @HotPikachuSex: An IG user HardcorePredators started naming alleged sexual predators in hardcore bands and the scene this past weekend.?;SEXUAL_LIFE;71;;;74;;
2295361;"RT @DropTha_Mic25: @jimmykimmel @StormyDaniels U compared a woman who has sex for a living to women who were raped &amp; assaulted. U made a jo?";SEXUAL_LIFE;74;;;77;;
2295360;RT @elizamackintosh: Speaking of sex, pleasure, and consent ... we could learn a lot from Rwanda. Read this piece by @ejcnet-funded @BigMen?;SEXUAL_LIFE;33;;;36;;
2295337;"These sex assault lawsuits in the wake of #metoo are beginning to get provocative.
Paul Haggis:? https://t.co/x5cPFCmcWl";SEXUAL_LIFE;6;;;9;;
2295333;"RT @annie_knowsbest: Researching how the current truth &amp; reconcilliation process over sexual harrassment &amp; gender bias translates (or doesn?";SEXUAL_LIFE;90;;;93;;
2295313;"@atensnut @TrumpAmerica45 #MeToo minus Hillary &amp; Bill Clinton?s victims! Why would anyone go after victims of sexua? https://t.co/dGum9waWot";SEXUAL_LIFE;114;;;117;;
2295267;RT @althiaraj: Ive been very, very careful, says Trudeau on avoiding sexual misconduct claims https://t.co/CahpJ2iClU;SEXUAL_LIFE;69;;;72;;
2295211;RT @ZerlinaMaxwell: Is your school looking for a spring keynote speaker? I give talks on rape culture and campus sexual assault. #MeToo #ti?;SEXUAL_LIFE;113;;;116;;
2295194;RT @cwray_sports: How do gyms keep athletes safe in the light of the Nassar sexual assault awfulness? @aldotcomSports #MeToo @USAGym https:?;SEXUAL_LIFE;76;;;79;;
2295184;@Joeboken @TrueFactsStated Weaponizing sexism is over.  Find new tools.  #metoo;SEXUAL_LIFE;39;;;42;;
2295129;Is your school looking for a spring keynote speaker? I give talks on rape culture and campus sexual assault. #MeToo? https://t.co/O09Oyw2QCp;SEXUAL_LIFE;93;;;96;;
2295048;"RT @GUENGL: Modern sex ed is extra relevant in context of #MeToo movement. But powerful forces on the far right maintain that this should?""";SEXUAL_LIFE;19;;;22;29;35
2295043;RT @Bonnerific: @nypost If the answer isn?t ?because I?m a political hack that only cares about sexual harassment when it is politically be?;SEXUAL_LIFE;96;;;99;;
2295011;"RT @RepMaloney: Im wearing black to the #SOTU because it is time we all say #TimesUP on sexual harassment &amp; inequality in the workplace -?";SEXUAL_LIFE;88;;;91;;
2294998;RT @CH_Cartoon: #RCMP #Ontario #NovaScotia #sexualmisconduct #metoo #timesup https://t.co/dEUuUS8sld;SEXUAL_LIFE;44;;;47;;
2294397;Want to know what King?s is doing about sexual violence, bullying and harassment after hearing about #TimesUp and? https://t.co/XzAelifEXD;SEXUAL_LIFE;40;;;43;;
2294388;RT @TuftsNutrition: A new report from @FeinsteinIntCen suggests that sexual assault is pervasive within the ranks of #humanitarian groups.?;SEXUAL_LIFE;69;;;72;;
2294381;RT @aruna_sekhar: @awryaditi Worth noting none of these allegedly educated actors had anything to say on record about sexual harassment in?;SEXUAL_LIFE;118;;;121;;
2294380;Chinese authorities scramble to censor #MeToo in China - After declaring they were ready to fight sexual harassment? https://t.co/sapICWJijn;SEXUAL_LIFE;98;;;101;;
2294327;RT @80grados: La contradicci?n sexista en los Grammys, lectura recomendada. https://t.co/9N3cs9Kptu;SEXUAL_LIFE;31;;;34;;
2294320;@guardian @JessicaValenti u keep conflating rape and sexual assault with a bad date and u kill #MeToo before its truly taken off!;SEXUAL_LIFE;53;;;56;;
2294013;"RT @TurnbullSarah: In response to allegations of sexual misconduct on the Hill, #Trudeau says it starts with supporting and believing"" the?""";SEXUAL_LIFE;49;;;52;;
2293965;Absolutely nailed it. So long as arenas like the music industry continue to represent women as sexualized objects;SEXUAL_LIFE;95;;;98;;
2293481;RT @AletheiaJane: Please take this short survey about working in museums + sexual violence. Results will help us write a journal article in?;SEXUAL_LIFE;75;;;78;;
2293458;"RT @Jali_Cat: Twenty years ago today, President Clinton told the world: ?I did not have sexual relations with that woman.? 

#FridayFeeling?";SEXUAL_LIFE;88;;;91;;
2293449;"RT @SarahLerner: A man who made a rape joke at a female presidential nominee?s expense &amp; still has a major platform to praise a sexual pred?";SEXUAL_LIFE;132;;;135;;
2292995;RT @Reyes_Monforte: Mi art?culo en @larazon_es :?De flores, mujeres y avenidas? #Berlin #poesia #censura #EugenGomringer #sexismo #PremioPo?;SEXUAL_LIFE;122;;;125;;
2292988;RT @SusanDelacourt: If she runs for the leadership, @C_Mulroney can campaign as 30-year vet of nasty political sexism. New from me, via @ip?;SEXUAL_LIFE;111;;;114;;
