id;text;category;start_position_1;start_position_2;start_position_3;stop_position_1;stop_position_2;stop_position_3
1565013;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565016;RT @jennyjentry: Why is it only sexual harassment if the man is unattractive??? #metoo #sexualharassment;SEXUAL_LIFE;32;;;35;;
1565021;RT @NBCNightlyNews: Uma Thurman is the latest to break her silence about Weinstein, who stands accused of sexual harassment and assault by?;SEXUAL_LIFE;106;;;109;;
1565026;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565030;RT @France24_en: FOCUS - French women speak out about sexual harassment, but what happens next? https://t.co/fLCboFrBZ4 https://t.co/hKzhHh?;SEXUAL_LIFE;54;;;57;;
1565038;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1565039;"RT @PeterSweden7: 16% of women in the Swedish city of Malm? have been victims of sexual assault according to a report.

Where is #MeToo whe?";SEXUAL_LIFE;81;;;84;;
1565046;RT @France24_en: Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/tsR8KDFZo3 https://t.co/Aq6ErZluib;SEXUAL_LIFE;62;;;65;;
1565065;RT @NBCNightlyNews: Uma Thurman is the latest to break her silence about Weinstein, who stands accused of sexual harassment and assault by?;SEXUAL_LIFE;106;;;109;;
1565067;RT @France24_en: Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/tsR8KDFZo3 https://t.co/Aq6ErZluib;SEXUAL_LIFE;62;;;65;;
1565068;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565070;RT @France24_en: Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/tsR8KDFZo3 https://t.co/Aq6ErZluib;SEXUAL_LIFE;62;;;65;;
1565083;RT @AesgSjberg: Hur kommer det sig att vuxna svenska kvinnor skickar hj?rtan till en ung vuxen man som d?mts f?r sexuellt ofredande mot bar?;SEXUAL_LIFE;113;;;116;;
1565099;How does #bravo feel about @stassi and #jenniferhoffners comments on #metoo? This and #nenes advocation of sexual? https://t.co/ysovfmrvRv;SEXUAL_LIFE;107;;;110;;
1565110;RT @NBCNightlyNews: Uma Thurman is the latest to break her silence about Weinstein, who stands accused of sexual harassment and assault by?;SEXUAL_LIFE;106;;;109;;
1565135;RT @France24_en: Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/tsR8KDFZo3 https://t.co/Aq6ErZluib;SEXUAL_LIFE;62;;;65;;
1565137;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1565138;RT @DaShanneStokes: Ive gotta ask, @TigerWoods , whats it like playing golf with an admitted sexual predator who world leaders have compa?;SEXUAL_LIFE;93;;;96;;
1565170;RT @jennyjentry: Why is it only sexual harassment if the man is unattractive??? #metoo #sexualharassment;SEXUAL_LIFE;32;;;35;;
1565175;RT @belleviedemarji: We give room for mistakes but we dont tolerate sexual harassment/assault/abuse. End the rape culture. Women arent pi?;SEXUAL_LIFE;68;;;71;;
1565181;Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/wzDku8MnZm https://t.co/wOGnpKhs1S;SEXUAL_LIFE;45;;;48;;
1565185;RT @DavidJollyFL: The richest irony of this lie by Trump is that @TIME will likely choose the women of the #MeToo movement as the Person o?;WEALTH;22;;;26;;
1565194;RT @Alyssa_Milano: We shared our #MeToo stories,   let?s honor hers. Help   @UNICEFUSA stop the sexual exploitation of girls. #HerToo https?;SEXUAL_LIFE;96;;;99;;
1565195;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565206;RT @AesgSjberg: Hur kommer det sig att vuxna svenska kvinnor skickar hj?rtan till en ung vuxen man som d?mts f?r sexuellt ofredande mot bar?;SEXUAL_LIFE;113;;;116;;
1565308;RT @syndicatFGTB: RDV ce samedi 25 novembre d?s 14h gare du Nord pour dire STOP au harc?lement sexuel sur le lieu de travail. Stop aux viol?;SEXUAL_LIFE;95;;;98;;
1565336;RT @Espen414: RT @yashar: Uma Thurmans response when asked about the flood of sexual misconduct allegations....wow. #MeToo ? https://t.co/?;SEXUAL_LIFE;78;;;81;;
1565340;"RT @nbcsandiego: The #MeToo march will be led by survivors of sex trafficking to recognize 
 International Day for Elimination of Violence?";SEXUAL_LIFE;62;;;65;;
1565347;"@terrycrews is fighting two stereotypes at once: that men dont get sexually assaulted and that its not a gay"" th? https://t.co/LJKtFQtKTe""";SEXUAL_LIFE;67;;;70;;
1565353;RT @chrisforsne: K?nns som om Sverige imploderar. Fr?n Svenska Akademien, till Svenska kyrkans nya handbok, hovets sexanklagade r?dgivae,#m?;SEXUAL_LIFE;115;;;118;;
1565357;RT @belleviedemarji: We give room for mistakes but we dont tolerate sexual harassment/assault/abuse. End the rape culture. Women arent pi?;SEXUAL_LIFE;68;;;71;;
1565365;RT @halfthesky49: Will China have its #MeToo Moment? Leading Chinese feminist activist @pinerpiner thinks that the discussion on sexual har?;SEXUAL_LIFE;129;;;132;;
1565401;"RT @CyndieRandall: 1) Its exceedingly common for a sex predator to deny guilt when accused.

2) Its exceedingly rare for a person to fals?";SEXUAL_LIFE;51;;;54;;
1565406;"RT @CyndieRandall: 1) Its exceedingly common for a sex predator to deny guilt when accused.

2) Its exceedingly rare for a person to fals?";SEXUAL_LIFE;51;;;54;;
1565429;"RT @women_democracy: In #Maldives, 1 in 3 women experience sexual/physical violence during their lifetime; and 1 in 5 women reported these?";SEXUAL_LIFE;59;;;62;;
1565439;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1565462;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565466;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565486;RT @baydorzofficial: Nobel literature academy shaken by #MeToo sex scandal wave https://t.co/mzKwmpwWIw https://t.co/kaqsmpQAet;SEXUAL_LIFE;63;;;66;;
1565497;RT @Stockholms_univ: ?Akademiuppropet bryter tystnadskulturen och det ?r h?g tid. Vi m?ste ha nolltolerans mot sexuella trakasserier ? och?;SEXUAL_LIFE;111;;;114;;
1565520;RT @DavidJollyFL: The richest irony of this lie by Trump is that @TIME will likely choose the women of the #MeToo movement as the Person o?;WEALTH;22;;;26;;
1565542;@flobots @gustavonever @LoganPaul Respectfully, there is nothing in the song promoting sexual harassment of any kin? https://t.co/qLhC8ZilFt;SEXUAL_LIFE;87;;;90;;
1565548;RT @GretchenCarlson: Now is the time for us to share our sexual harassment workplace experiences. Check out the new #MeToo Network app - it?;SEXUAL_LIFE;57;;;60;;
1565550;Adam Croasdell abuses his power as actor uses #Instagram to target girls under age 25 for sex lies cheats threatens? https://t.co/JCMtKk9OMO;SEXUAL_LIFE;90;;;93;;
1565563;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565564;"RT @etuc_ces: .@etuc_ces Trade Unions: no more brushing sexual harassment &amp; violence under the table!  #MeToo #StopVAW #ViolenceAgainstWome?";SEXUAL_LIFE;56;;;59;;
1565582;"RT @AltUSDA_ARS: Geraldo Rivera wants to make a sexual harassment ?exception? for senior citizens. News flash, jerk, not knowing better"" m?""";SEXUAL_LIFE;48;;;51;;
1565589;RT @johannajaufer: Erste ?sterr. #metoo-Bericht aus der echten Welt von den Frauen ohne Top-Privilegien. Kommt nicht von Medien sondern von?;WEALTH;42;;;46;;
1565593;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1565602;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1565608;RT @belleviedemarji: We give room for mistakes but we dont tolerate sexual harassment/assault/abuse. End the rape culture. Women arent pi?;SEXUAL_LIFE;68;;;71;;
1565612;"@stassi For you to disregard the #metoo movement and say how Easy"" it is to get out of sexual situations...um bitc? https://t.co/rlQSqXSYDC""";SEXUAL_LIFE;87;;;90;;
1565614;RT @jennyjentry: Why is it only sexual harassment if the man is unattractive??? #metoo #sexualharassment;SEXUAL_LIFE;32;;;35;;
1565931;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1565934;RT @Stockholms_univ: ?Akademiuppropet bryter tystnadskulturen och det ?r h?g tid. Vi m?ste ha nolltolerans mot sexuella trakasserier ? och?;SEXUAL_LIFE;111;;;114;;
1565937;Cada 12 hores es denuncia una agressi? sexual a Catalunya. M?s les q no es denuncien... #MeToo #YoTambi?n #JoTamb? https://t.co/d7qGEctKr0;SEXUAL_LIFE;39;;;42;;
1565939;"#Sweden ??: #Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/QY8yKCxSoj

The women said? https://t.co/4SySbfr2IF";SEXUAL_LIFE;58;;;61;;
1565955;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1565959;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1565974;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1565979;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1565986;RT @jolenta: At 14 I was sexually assaulted by a 60-something neighbor. 41 yrs later thx to #RoyMoore, I finally realize that act prevented?;SEXUAL_LIFE;25;;;28;;
1565990;RT @b9AcE: After #MeToo started, Ive tweeted about tens of thousands documenting and denouncing rape, sexual assault and sexism in Sweden,?;SEXUAL_LIFE;102;;;105;;
1566002;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1566015;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1566018;"RT @YinkaBokinni: Been writing this for weeks and today I decided to click publish

In the wake of all of these sexual harassment accusat?";SEXUAL_LIFE;112;;;115;;
1566022;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1566056;RT @WEdoLightwork: @LdeRothschild #MAGA #Pizzagate #PedoGate #METOO do you have an excuse while your family sexual abused me? Is there a SO?;SEXUAL_LIFE;108;;;111;;
1566057;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1566058;RT @Stockholms_univ: ?Akademiuppropet bryter tystnadskulturen och det ?r h?g tid. Vi m?ste ha nolltolerans mot sexuella trakasserier ? och?;SEXUAL_LIFE;111;;;114;;
1566060;Avui, com cada dia, diem alt i clar que volem una societat lliure de #viol?nciamasclista #viol?nciessexuals? https://t.co/kThkFb9r7R;SEXUAL_LIFE;100;;;103;;
1566076;RT @AFP: Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/8MKBSinF1o https://t.co/7cqxZtD4Hv;SEXUAL_LIFE;54;;;57;;
1566473;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566500;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566513;RT @katjanouch: Alla ser vad som p?g?r, men n?gra svenska feminister st?r inte direkt upp f?r de v?rst utsatta. Gatuprostitution med sexsla?;SEXUAL_LIFE;133;;;136;;
1566547;RT @Jonas_Gardell: F?r ?vrigt ?r det h?g tid att byta namn p? August-priset. Varf?r ska en sexist och homofob f? ge namn till v?rt finaste?;SEXUAL_LIFE;91;;;94;;
1566554;917 mujeres asesinadas, un mill?n y medio agredidas sexualmente - https://t.co/lqmP9enysd #MeToo;SEXUAL_LIFE;52;;;55;;
1566568;Sonja Schwartzenberger pratar om det tydliga sambandet mellan otrygga anst?llningar och sexuella trakasserier ang?e? https://t.co/ZCASiEsqIC;SEXUAL_LIFE;88;;;91;;
1566570;RT @etuc_ces: .@etuc_ces Syndicats : attouchements, violence, harc?lement sexuel, ?a suffit ! #BalanceTonPorc #MeToo #StopVAW #ViolenceAgai?;SEXUAL_LIFE;74;;;77;;
1566606;Why do so many victims of sexual violence not report their attackers to the police? Find out here:? https://t.co/jkRl8W8FKT;SEXUAL_LIFE;26;;;29;;
1566616;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566628;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566634;RT @sexysweet2pt0: I need sex...ummm you think?!?! Lol, I love my ass slapped until it turns red!?????#anyonehornyandalonetonight #metoo #c?;SEXUAL_LIFE;4;;;7;;
1566639;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566665;RT @CAS1AN0: El 2017 pasar? a la historia como el a?o en que la agresi?n sexual dej? de ser vista como algo incidental en la conducta de lo?;SEXUAL_LIFE;73;;;76;;
1566675;@KellyannePolls are you using the #metoo tag because you?ve been sexually assaulted? If so then why are you an apol? https://t.co/vPIVOkreRW;SEXUAL_LIFE;65;;;68;;
1566689;RT @katjanouch: Alla ser vad som p?g?r, men n?gra svenska feminister st?r inte direkt upp f?r de v?rst utsatta. Gatuprostitution med sexsla?;SEXUAL_LIFE;133;;;136;;
1566702;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566708;S? tacksam till alla er som ?ppnar upp i #metoo Har sj?lv sluppit sexuella trakasserier i mitt yrkesut?vande som fr? https://t.co/MCeFZzD52b;SEXUAL_LIFE;66;;;69;;
1566712;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566714;RT @CatalystInc: We need male allies to help stop sexual harassment. #MeToo https://t.co/xiwTwF3F6S;SEXUAL_LIFE;50;;;53;;
1566729;"RT @CNicoQc: Hahahaha #potus45 se fait r?pondre ceci.
#fakepresident @POTUS how can a #sexualpredator can be ?Man of the year?? @TIME thank?";SEXUAL_LIFE;87;;;90;;
1566734;RT @Espen414: RT @yashar: Uma Thurmans response when asked about the flood of sexual misconduct allegations....wow. #MeToo ? https://t.co/?;SEXUAL_LIFE;78;;;81;;
1566738;"RT @NEWS9TWEETS: Do you think men who make false promises of marriage in return for sex, should be charged with rape?

#MarriagePromise #Ra?";SEXUAL_LIFE;84;;;87;;
1566742;RT @DaShanneStokes: Tiger Woods playing golf with Trump sends the message that Trumps racism, sexism, attacks on LGBT people, inciting vio?;SEXUAL_LIFE;94;;;97;;
1566754;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566756;@benmendy23 Wow this is so sexist. These women r not sex objects, they r people with feelings #MeToo #EndSexism;SEXUAL_LIFE;27;;;30;;
1566775;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566811;RT @matsjo66: @KWanngrd En ledare b?r kunna f?rklara varf?r en sextrakassare som avg?r ska ha r?tt till 4.8 miljoner av stadens pengar men?;SEXUAL_LIFE;63;;;66;;
1566812;RT @Polizei_H: Vielleicht sind Ihnen diese ? Citycards des Frauennotruf #Hannover e.V. bereits begegnet? Opfer von k?rperlichen oder sexuel?;SEXUAL_LIFE;133;;;136;;
1566813;RT @Stockholms_univ: ?Akademiuppropet bryter tystnadskulturen och det ?r h?g tid. Vi m?ste ha nolltolerans mot sexuella trakasserier ? och?;SEXUAL_LIFE;111;;;114;;
1566819;RT @katjanouch: Alla ser vad som p?g?r, men n?gra svenska feminister st?r inte direkt upp f?r de v?rst utsatta. Gatuprostitution med sexsla?;SEXUAL_LIFE;133;;;136;;
1566827;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566831;Nobel literature academy ensnarled in #MeToo sex scandal wave https://t.co/mLHhhACvgx via @YahooNews;SEXUAL_LIFE;45;;;48;;
1566842;@krassenstein Correct. Nothing about values, just news noteworthy. I?m going with the Women who spoke up about sexual harassment #Metoo;SEXUAL_LIFE;111;;;114;;
1566846;RT @industriAll_EU: No more brushing sexual harassment under the carpet! #MeToo, #YoTambien, #BalanceTonPorc, #StopVAW, #ViolenceAgainstWom?;SEXUAL_LIFE;37;;;40;;
1566848;RT @CatalystInc: We need male allies to help stop sexual harassment. #MeToo https://t.co/xiwTwF3F6S;SEXUAL_LIFE;50;;;53;;
1566850;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566857;"@KellyannePolls @POTUS @foxandfriends Of course youre a MeToo."" You protect sexual predators like POUTS""";SEXUAL_LIFE;76;;;79;;
1566859;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566863;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566866;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566872;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566880;"RT @CyndieRandall: 1) Its exceedingly common for a sex predator to deny guilt when accused.

2) Its exceedingly rare for a person to fals?";SEXUAL_LIFE;51;;;54;;
1566882;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566901;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1566905;"RT @NinaBurrowes: Why dont victims of sexual assault just say no? 

#16Days #MeToo https://t.co/3lGyEwr7Rz";SEXUAL_LIFE;38;;;41;;
1566924;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566935;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566937;Time to shout out Fuck you to all the sexual predators out there. Watch the video listen to the text. This is gener? https://t.co/OLfbXTzzeQ;SEXUAL_LIFE;38;;;41;;
1566939;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566940;RT @Alyssa_Milano: We shared our #MeToo stories,   let?s honor hers. Help   @UNICEFUSA stop the sexual exploitation of girls. #HerToo https?;SEXUAL_LIFE;96;;;99;;
1566944;RT @nurietaramon: Visibilitzem i alcem la veu contra les viol?ncies sexuals i el conjunt de viol?ncies masclistes. Diem #prou a les desigua?;SEXUAL_LIFE;68;;;71;;
1566950;Did you seriously just hashtag #metoo while simultaneously throwing sexual assault victims under the bus,? https://t.co/SWISesePHA;SEXUAL_LIFE;68;;;71;;
1566953;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566955;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566965;@TIME should give the #PersonOfTheYear to @RealDonaldTrumps 16 sexual assault victims and the #MeToo movement. https://t.co/FqFUs9KLKV;SEXUAL_LIFE;63;;;66;;
1566985;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566989;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1566991;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1566997;RT @Stockholms_univ: ?Akademiuppropet bryter tystnadskulturen och det ?r h?g tid. Vi m?ste ha nolltolerans mot sexuella trakasserier ? och?;SEXUAL_LIFE;111;;;114;;
1567001;RT @AnnMcLaneKuster: A big thank you to the @NHCADSV and @603Amanda for their dedicated work to protect survivors of sexual and domestic vi?;SEXUAL_LIFE;117;;;120;;
1567006;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1567007;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1567008;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1567011;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1567012;RT @CommissionerHR: The millions of women who voice their experience of sexual harassment and violence through the #metoo and related campa?;SEXUAL_LIFE;72;;;75;;
1567987;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1568002;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1568014;RT @etuc_ces: All workplaces must tackle sexual harassment!  #stopVAW #MeToo #SafeAtHome #SafeAtWork https://t.co/G0LPfq2bk2 #orangetheworl?;SEXUAL_LIFE;41;;;44;;
1568018;RT @DaShanneStokes: I prefer to think the GOP is better than @realDonaldTrump , but their defense of him despite his lies, bigotry, sexism,?;SEXUAL_LIFE;132;;;135;;
1568020;RT @AesgSjberg: Hur kommer det sig att vuxna svenska kvinnor skickar hj?rtan till en ung vuxen man som d?mts f?r sexuellt ofredande mot bar?;SEXUAL_LIFE;113;;;116;;
1568036;RT @paulski9er: Does anyone remember how the #MSM treated these women who accused Bill Clinton of sexually assaulting them? They were vilif?;SEXUAL_LIFE;98;;;101;;
1568055;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1568056;RT @TheDemCoalition: Tell Congress: Investigate @RealDonaldTrumps sexual misconduct now https://t.co/0fijE3wGGn #GroperInChief #MeToo;SEXUAL_LIFE;66;;;69;;
1568061;INSOMNIA exige la fin de la correctionnalisation syst?matique de certains viols requalifi?s en agressions sexuelles? https://t.co/qX6vqJqEqs;SEXUAL_LIFE;106;;;109;;
1568063;RT @DaShanneStokes: ?When you brag about sexually assaulting women and then you get elected anyway, there?s no barrier to entry anymore.??;SEXUAL_LIFE;41;;;44;;
1568089;RT @CommissionerHR: The millions of women who voice their experience of sexual harassment and violence through the #metoo and related campa?;SEXUAL_LIFE;72;;;75;;
1568091;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1568098;RT @DaShanneStokes: I prefer to think the GOP is better than @realDonaldTrump , but their defense of him despite his lies, bigotry, sexism,?;SEXUAL_LIFE;132;;;135;;
1568107;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1568132;#16days sexual abuse is rampant. My two cousins admit they had to give their bodies to get a job in the city of Nai? https://t.co/X3FcM1VnvJ;SEXUAL_LIFE;8;;;11;;
1568136;RT @paulski9er: Does anyone remember how the #MSM treated these women who accused Bill Clinton of sexually assaulting them? They were vilif?;SEXUAL_LIFE;98;;;101;;
1568143;RT @DaShanneStokes: ?When you brag about sexually assaulting women and then you get elected anyway, there?s no barrier to entry anymore.??;SEXUAL_LIFE;41;;;44;;
1568147;RT @DaShanneStokes: Tiger Woods playing golf with Trump sends the message that Trumps racism, sexism, attacks on LGBT people, inciting vio?;SEXUAL_LIFE;94;;;97;;
1568160;RT @katjanouch: Alla ser vad som p?g?r, men n?gra svenska feminister st?r inte direkt upp f?r de v?rst utsatta. Gatuprostitution med sexsla?;SEXUAL_LIFE;133;;;136;;
1568815;"RT @YinkaBokinni: Been writing this for weeks and today I decided to click publish

In the wake of all of these sexual harassment accusat?";SEXUAL_LIFE;112;;;115;;
1568817;"RT @JessicaValenti: #MeToo &amp; the women who came forward this year about sexual harassment better fucking be on that @TIME cover";SEXUAL_LIFE;76;;;79;;
1568829;Forskningsministern vill diskutera om forskningsanslag kan frysas om mottagaren utreds f?r sexuella trakasserier.? https://t.co/A9dArPD3QL;SEXUAL_LIFE;91;;;94;;
1568860;RT @DaShanneStokes: ?When you brag about sexually assaulting women and then you get elected anyway, there?s no barrier to entry anymore.??;SEXUAL_LIFE;41;;;44;;
1568864;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1568865;RT @DaShanneStokes: I prefer to think the GOP is better than @realDonaldTrump , but their defense of him despite his lies, bigotry, sexism,?;SEXUAL_LIFE;132;;;135;;
1568877;"RT @YinkaBokinni: Been writing this for weeks and today I decided to click publish

In the wake of all of these sexual harassment accusat?";SEXUAL_LIFE;112;;;115;;
1568894;RT @Alyssa_Milano: A reminder: Even with Trump gone 56% of Native American women will still experience sexual violence. Women of color are?;SEXUAL_LIFE;103;;;106;;
1568898;RT @Alyssa_Milano: We shared our #MeToo stories,   let?s honor hers. Help   @UNICEFUSA stop the sexual exploitation of girls. #HerToo https?;SEXUAL_LIFE;96;;;99;;
